review_id,restaurant_name,cuisine_type,city,rating,delivery_time_mins,order_value_inr,review_text,sentiment_label
ZR-0230,Barbeque Nation,South Indian,Pune,4,56,398.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-0231,Barbeque Nation,Biryani,Mumbai,3,40,760.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-0232,Subway,Mughlai,Mumbai,3,73,1185.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-0233,Box8,Mughlai,Jaipur,4,47,88.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-0234,Oven Story,South Indian,Delhi,3,84,355.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-0235,Paradise Biryani,Continental,Pune,2,89,178.0,Delivery person was very rude and threw the bag at the door,Negative
ZR-0236,Rebel Foods,South Indian,Kolkata,5,38,1084.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0237,Barbeque Nation,Continental,Hyderabad,1,45,540.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-0238,Haldirams,Continental,Jaipur,5,20,526.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-0239,Burger King,Fast Food,Kolkata,5,18,86.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0240,Box8,South Indian,Jaipur,5,65,999.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0241,Oven Story,Fast Food,Bangalore,5,89,720.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-0242,Haldirams,South Indian,Pune,3,58,310.0,"First time ordering here, food was decent, might try again sometime",Negative
ZR-0243,Pizza Hut,North Indian,Kolkata,5,82,556.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0244,Oven Story,Italian,Bangalore,4,26,209.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0245,Mainland China,Fast Food,Bangalore,4,78,178.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-0246,Haldirams,Italian,Chennai,4,91,677.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0247,Behrouz Biryani,Biryani,Mumbai,1,64,589.0,"Sweet was so stale it had gone hard, packaging date was fake",Negative
ZR-0248,Dominos,Fast Food,Chennai,4,24,1189.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0249,Box8,Continental,Delhi,3,16,178.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-0250,The Beer Cafe,South Indian,Mumbai,2,87,931.0,"Wrong order delivered, called customer care but got no response",Negative
ZR-0251,Mandarin Oak,Fast Food,Jaipur,4,38,759.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-0252,Fasoos,South Indian,Pune,5,63,1033.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0253,Burger King,South Indian,Mumbai,5,64,219.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-0254,Haldirams,Mughlai,Jaipur,5,23,310.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0255,Haldirams,Fast Food,Bangalore,4,15,910.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-0256,Fasoos,Biryani,Jaipur,4,78,955.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0257,Chai Point,North Indian,Mumbai,5,28,975.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-0258,Pizza Hut,Biryani,Delhi,5,51,992.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-0259,Mandarin Oak,Continental,Jaipur,5,40,1097.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-0260,Box8,Fast Food,Hyderabad,3,56,520.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-0261,Behrouz Biryani,Continental,Mumbai,5,53,879.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-0262,Saravana Bhavan,Continental,Pune,5,52,685.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0263,Rebel Foods,Biryani,Kolkata,4,39,478.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-0264,Dominos,Mughlai,Delhi,4,80,689.0,"Burger was juicy and well assembled, fries were crispy not soggy",Neutral
ZR-0265,Haldirams,Italian,Bangalore,5,65,688.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-0266,Pizza Hut,Continental,Bangalore,4,81,783.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-0267,Box8,Chinese,Pune,3,78,267.0,Portion size was small for the price but taste was satisfactory,Neutral
ZR-0268,Dominos,Fast Food,Hyderabad,5,47,677.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0269,Rebel Foods,Italian,Delhi,5,50,1197.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0270,Box8,Chinese,Delhi,5,41,913.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-0271,Saravana Bhavan,Mughlai,Jaipur,1,80,934.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-0272,Oven Story,Fast Food,Pune,5,52,681.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0273,Burger King,Biryani,Jaipur,4,66,525.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0274,Barbeque Nation,Biryani,Bangalore,5,19,625.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Negative
ZR-0275,Box8,South Indian,Chennai,4,59,886.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Neutral
ZR-0276,Saravana Bhavan,Mughlai,Kolkata,4,50,688.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0277,Saravana Bhavan,Mughlai,Mumbai,3,83,1006.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-0278,Fasoos,Chinese,Jaipur,5,52,335.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-0279,The Beer Cafe,South Indian,Pune,4,60,769.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0280,Barbeque Nation,Mughlai,Hyderabad,5,76,193.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-0281,Dominos,Fast Food,Delhi,3,74,744.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-0282,KFC,North Indian,Pune,1,82,965.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-0283,Burger King,Biryani,Kolkata,1,45,760.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-0284,Box8,Fast Food,Delhi,4,43,197.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0285,Subway,Biryani,Pune,5,25,585.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-0286,Mainland China,Biryani,Bangalore,1,35,265.0,"Wrong order delivered, called customer care but got no response",Negative
ZR-0287,The Beer Cafe,Chinese,Pune,2,71,452.0,"Waited 2 hours for delivery, food was cold and looked nothing like photo",Negative
ZR-0288,Behrouz Biryani,Fast Food,Kolkata,3,54,761.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-0289,Social,Fast Food,Hyderabad,4,67,455.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0290,Box8,Chinese,Delhi,5,40,454.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-0291,KFC,North Indian,Bangalore,4,39,1047.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-0292,Mandarin Oak,Chinese,Kolkata,5,21,469.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0293,Fasoos,Mughlai,Delhi,5,31,738.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0294,Paradise Biryani,Mughlai,Hyderabad,1,65,358.0,"Dal was watery with no taste, roti was hard as a rock",Negative
ZR-0295,Mainland China,Italian,Jaipur,4,66,549.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-0296,Dominos,Italian,Jaipur,5,63,954.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-0297,Pizza Hut,Mughlai,Jaipur,3,40,95.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-0298,Chai Point,Chinese,Kolkata,5,85,1173.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0299,Social,North Indian,Chennai,4,34,544.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0300,Pizza Hut,South Indian,Bangalore,1,75,287.0,"Spice level was nothing like what was mentioned, food was tasteless",Negative
ZR-0301,The Beer Cafe,Mughlai,Chennai,3,27,525.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-0302,Barbeque Nation,Italian,Bangalore,4,70,1086.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-0303,Subway,North Indian,Kolkata,2,43,780.0,"Spice level was nothing like what was mentioned, food was tasteless",Negative
ZR-0304,Dominos,South Indian,Kolkata,4,30,713.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0305,Oven Story,Chinese,Pune,1,92,880.0,"Found a hair in my food, absolutely disgusting, will never order again",Positive
ZR-0306,Social,Chinese,Jaipur,4,52,937.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0307,Burger King,North Indian,Bangalore,1,22,1045.0,Charged extra on bill compared to what was shown on the menu,Negative
ZR-0308,Pizza Hut,South Indian,Kolkata,5,46,385.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-0309,Haldirams,Italian,Mumbai,5,48,538.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-0310,Rebel Foods,South Indian,Jaipur,1,46,882.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-0311,Oven Story,Italian,Mumbai,5,79,698.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-0312,Saravana Bhavan,Italian,Pune,3,73,646.0,Taste was okay but a bit too salty for my preference,Neutral
ZR-0313,Box8,Fast Food,Bangalore,4,81,1074.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-0314,Social,Continental,Mumbai,4,22,191.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0315,Behrouz Biryani,Biryani,Pune,3,92,756.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-0316,Rebel Foods,Italian,Pune,5,30,525.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0317,Fasoos,Chinese,Pune,5,28,408.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0318,Social,Mughlai,Delhi,5,21,789.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0319,Barbeque Nation,South Indian,Delhi,5,33,218.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-0320,Fasoos,Italian,Mumbai,5,43,552.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0321,Burger King,Mughlai,Kolkata,5,61,780.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-0322,Dominos,Biryani,Hyderabad,3,16,487.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-0323,Rebel Foods,Biryani,Pune,1,34,779.0,"Never using Zomato again, third bad experience in a row this month",Negative
ZR-0324,Subway,Mughlai,Kolkata,4,23,568.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0325,Dominos,Mughlai,Jaipur,3,38,208.0,"Neither good nor bad, just a regular meal without any wow factor",Neutral
ZR-0326,Box8,Continental,Bangalore,4,73,1082.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0327,KFC,Biryani,Delhi,5,28,911.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-0328,Barbeque Nation,Biryani,Chennai,5,39,369.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0329,Dominos,Mughlai,Delhi,2,18,228.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-0330,Fasoos,Biryani,Kolkata,5,51,101.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Neutral
ZR-0331,The Beer Cafe,Fast Food,Kolkata,5,56,726.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-0332,Oven Story,North Indian,Delhi,3,31,534.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-0333,Oven Story,North Indian,Jaipur,4,90,311.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0334,Subway,Fast Food,Pune,1,41,1088.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-0335,Dominos,Fast Food,Jaipur,5,54,361.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-0336,Subway,Fast Food,Delhi,4,67,276.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0337,Behrouz Biryani,South Indian,Hyderabad,5,40,533.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-0338,Burger King,South Indian,Kolkata,5,60,133.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0339,Paradise Biryani,Italian,Jaipur,2,79,173.0,"Never using Zomato again, third bad experience in a row this month",Negative
ZR-0340,Rebel Foods,Italian,Jaipur,4,40,156.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-0341,Barbeque Nation,Chinese,Jaipur,5,25,478.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-0342,Box8,Fast Food,Pune,5,53,764.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-0343,Mandarin Oak,Chinese,Chennai,5,69,823.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0344,Oven Story,Italian,Bangalore,5,83,622.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0345,Mainland China,Fast Food,Mumbai,3,34,261.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-0346,Box8,South Indian,Delhi,5,76,1150.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-0347,Haldirams,Continental,Jaipur,2,87,943.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-0348,Barbeque Nation,South Indian,Pune,1,87,474.0,"App showed 30 mins but took 2 hours, no update or apology given",Negative
ZR-0349,Mainland China,Chinese,Pune,4,75,851.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0350,The Beer Cafe,Continental,Delhi,4,53,165.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-0351,Mandarin Oak,Biryani,Delhi,1,58,1164.0,Delivery took over 90 minutes and food was stale when it arrived,Negative
ZR-0352,The Beer Cafe,Fast Food,Hyderabad,1,26,484.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-0353,Mainland China,Italian,Chennai,1,63,233.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-0354,The Beer Cafe,South Indian,Chennai,5,69,664.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-0355,Paradise Biryani,Chinese,Delhi,1,94,1058.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-0356,Behrouz Biryani,North Indian,Pune,5,35,930.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0357,Saravana Bhavan,Italian,Chennai,5,94,1031.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Negative
ZR-0358,Mainland China,Mughlai,Mumbai,3,26,328.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-0359,Wow Momo,Mughlai,Chennai,5,40,124.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-0360,Fasoos,South Indian,Jaipur,5,85,1199.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-0361,Chai Point,Mughlai,Jaipur,4,21,118.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0362,Dominos,Fast Food,Pune,5,23,296.0,"Fried rice was amazing, portions were huge and price was fair",Positive
